Agent,Prior,Target,Score,SMILES,SMILES_state,Input_Scaffold,R-groups,Scaffold,QED,QED (raw),SAScore,SAScore (raw),MW_endpoint,MW_endpoint (raw),step
7.7223,21.4586,-21.4586,0.0000000,CC(=O)NC(c1cc(CC2CCCN(C)C2)ccc1C)c1c(O)c2ccccc2oc1=O,1,c1(C(NC(C)=O)c2c(O)c3ccccc3oc2=O)cc([*])ccc1[*],*CC1CN(C)CCC1|*C,O=c1oc2ccccc2cc1Cc1cccc(CC2CCCNC2)c1,0.5950554,0.5951,0.3980355,3.3758,1.0000000,434.5360,136
12.0806,27.6702,32.3124,0.4998549,CC(=O)NC(c1cc(CC2CCCN(C)C2)ccc1N1CCN(C)CC1)c1c(O)c2ccccc2oc1=O,1,c1(C(NC(C)=O)c2c(O)c3ccccc3oc2=O)cc([*])ccc1[*],*CC1CN(C)CCC1|C1N(C)CCN(*)C1,O=c1oc2ccccc2cc1Cc1cc(CC2CCCNC2)ccc1N1CCNCC1,0.4839486,0.4839,0.2580672,3.5710,0.9999995,518.6580,136
10.1360,30.1956,-30.1956,0.0000000,CC(=O)NC(c1cc(CCc2ccnc(C)c2)ccc1C)c1c(O)c2ccccc2oc1=O,1,c1(C(NC(C)=O)c2c(O)c3ccccc3oc2=O)cc([*])ccc1[*],*CCc1ccnc(C)c1|*C,O=c1oc2ccccc2cc1Cc1cccc(CCc2ccncc2)c1,0.4284390,0.4284,0.6204021,3.1007,1.0000000,442.5150,136
12.7907,30.3332,47.2837,0.6468078,CC(=O)NC(c1cc(Cc2ncccc2Cl)ccc1C)c1c(O)c2ccccc2oc1=O,1,c1(C(NC(C)=O)c2c(O)c3ccccc3oc2=O)cc([*])ccc1[*],*Cc1c(Cl)cccn1|*C,O=c1oc2ccccc2cc1Cc1cccc(Cc2ccccn2)c1,0.4326045,0.4326,0.6255107,3.0940,1.0000000,448.9060,136
12.4225,41.6631,30.4086,0.6005973,CC(=O)NC(c1cc(Cc2nc(C)ncc2F)ccc1C)c1c(O)c2ccccc2oc1=O,1,c1(C(NC(C)=O)c2c(O)c3ccccc3oc2=O)cc([*])ccc1[*],*Cc1c(F)cnc(C)n1|*C,O=c1oc2ccccc2cc1Cc1cccc(Cc2ccncn2)c1,0.4502908,0.4503,0.4811240,3.2730,1.0000000,447.4660,136
23.2262,48.6442,5.7945,0.4536557,CC(=O)NC(c1cc(Cc2cc(C)n(C)n2)ccc1-c1ccc(C)c(C)n1)c1c(O)c2ccccc2oc1=O,1,c1(C(NC(C)=O)c2c(O)c3ccccc3oc2=O)cc([*])ccc1[*],*Cc1cc(C)n(C)n1|Cc1nc(*)ccc1C,O=c1oc2ccccc2cc1Cc1cc(Cc2cc[nH]n2)ccc1-c1ccccn1,0.3026098,0.3026,0.3085302,3.4953,0.9999967,522.6050,136
13.1933,37.2879,30.7646,0.5671043,CCCc1ccc(Cc2cc(C)nn2C)cc1C(NC(C)=O)c1c(O)c2ccccc2oc1=O,1,c1(C(NC(C)=O)c2c(O)c3ccccc3oc2=O)cc([*])ccc1[*],*Cc1cc(C)nn1C|C(*)CC,O=c1oc2ccccc2cc1Cc1cccc(Cc2ccn[nH]2)c1,0.4015482,0.4015,0.4542041,3.3058,1.0000000,459.5460,136
12.9356,31.3485,34.5428,0.5490946,CC(=O)NC(c1cc(Cc2ccn3ccnc3c2)ccc1C)c1c(O)c2ccccc2oc1=O,1,c1(C(NC(C)=O)c2c(O)c3ccccc3oc2=O)cc([*])ccc1[*],*Cc1ccn2ccnc2c1|*C,O=c1oc2ccccc2cc1Cc1cccc(Cc2ccn3ccnc3c2)c1,0.3875308,0.3875,0.4272041,3.3392,1.0000000,453.4980,136
14.3237,47.3356,7.9434,0.4606583,CC(=O)NC(c1cc(Cc2ccncc2C)ccc1Nc1nccs1)c1c(O)c2ccccc2oc1=O,1,c1(C(NC(C)=O)c2c(O)c3ccccc3oc2=O)cc([*])ccc1[*],*Cc1ccncc1C|*Nc1sccn1,O=c1oc2ccccc2cc1Cc1cc(Cc2ccncc2)ccc1Nc1nccs1,0.2560369,0.2560,0.3817986,3.3965,0.9999999,512.5910,136
26.3651,42.0631,13.6399,0.4641920,CC(=O)NC(c1cc(Cc2nnc3c(C)cc(C)nn23)ccc1C(C)C)c1c(O)c2ccccc2oc1=O,1,c1(C(NC(C)=O)c2c(O)c3ccccc3oc2=O)cc([*])ccc1[*],*Cc1n2c(c(C)cc(C)n2)nn1|C(C)(C)*,O=c1oc2ccccc2cc1Cc1cccc(Cc2nnc3cccnn23)c1,0.3220370,0.3220,0.3105898,3.4924,1.0000000,511.5820,136
13.1817,26.2674,41.6663,0.5661136,CC(=O)NC(c1cc(Cn2ccnc2C)ccc1N1CCN(C)CC1)c1c(O)c2ccccc2oc1=O,1,c1(C(NC(C)=O)c2c(O)c3ccccc3oc2=O)cc([*])ccc1[*],*Cn1c(C)ncc1|C1CN(*)CCN1C,O=c1oc2ccccc2cc1Cc1cc(Cn2ccnc2)ccc1N1CCNCC1,0.3915687,0.3916,0.4633433,3.2947,1.0000000,501.5870,136
14.8710,30.1510,30.3821,0.5044422,CC(=O)NC(c1cc(Cn2cnc3ncn(C)c32)ccc1C)c1c(O)c2ccccc2oc1=O,1,c1(C(NC(C)=O)c2c(O)c3ccccc3oc2=O)cc([*])ccc1[*],*Cn1cnc2ncn(C)c21|*C,O=c1oc2ccccc2cc1Cc1cccc(Cn2cnc3nc[nH]c32)c1,0.3919096,0.3919,0.3275280,3.4687,1.0000000,457.4900,136
12.7000,38.3137,28.5194,0.5569429,CC(=O)NC(c1cc(N2CCN(C)CC2)ccc1CCc1cccs1)c1c(O)c2ccccc2oc1=O,1,c1(C(NC(C)=O)c2c(O)c3ccccc3oc2=O)cc([*])ccc1[*],*N1CCN(C)CC1|c1(CC*)sccc1,O=c1oc2ccccc2cc1Cc1cc(N2CCNCC2)ccc1CCc1cccs1,0.3552774,0.3553,0.4862556,3.2667,0.9999996,517.6510,136
21.9904,35.0289,-34.6174,0.0034289,CC(=O)NC(c1cc(N2CCN(C)CC2)ccc1NCc1ccc2c(c1)NC(=O)CC2)c1c(O)c2ccccc2oc1=O,1,c1(C(NC(C)=O)c2c(O)c3ccccc3oc2=O)cc([*])ccc1[*],*N1CCN(C)CC1|c1cc(CN*)cc2c1CCC(=O)N2,O=C1CCc2ccc(CNc3ccc(N4CCNCC4)cc3Cc3cc4ccccc4oc3=O)cc2N1,0.2416545,0.2417,0.3498777,3.4384,0.0000005,581.6730,136
10.2611,24.4382,48.3186,0.6063064,CC(=O)NC(c1cc(N2CCc3sccc3C2)ccc1C)c1c(O)c2ccccc2oc1=O,1,c1(C(NC(C)=O)c2c(O)c3ccccc3oc2=O)cc([*])ccc1[*],*N1Cc2ccsc2CC1|*C,O=c1oc2ccccc2cc1Cc1cccc(N2CCc3sccc3C2)c1,0.4331327,0.4331,0.5145830,3.2323,1.0000000,460.5550,136
22.2441,30.3669,23.1350,0.4458489,CNc1ccc(NC2CCN(C(=O)c3cccs3)CC2)cc1C(NC(C)=O)c1c(O)c2ccccc2oc1=O,1,c1(C(NC(C)=O)c2c(O)c3ccccc3oc2=O)cc([*])ccc1[*],*NC1CCN(C(c2cccs2)=O)CC1|*NC,O=C(c1cccs1)N1CCC(Nc2cccc(Cc3cc4ccccc4oc3=O)c2)CC1,0.2509343,0.2509,0.4286602,3.3373,0.8239293,546.6490,136
18.0687,34.9220,-19.6777,0.1270359,CC(=O)NC(c1cc(NCc2ccccn2)ccc1NCCCN1CCOCC1)c1c(O)c2ccccc2oc1=O,1,c1(C(NC(C)=O)c2c(O)c3ccccc3oc2=O)cc([*])ccc1[*],*NCc1ncccc1|O1CCN(CCCN*)CC1,O=c1oc2ccccc2cc1Cc1cc(NCc2ccccn2)ccc1NCCCN1CCOCC1,0.1604646,0.1605,0.4458891,3.3161,0.0286532,557.6510,136
13.8508,26.3344,31.5336,0.4822332,CC(=O)NC(c1cc(Nc2ncn[nH]2)ccc1N1CCN(C)CC1)c1c(O)c2ccccc2oc1=O,1,c1(C(NC(C)=O)c2c(O)c3ccccc3oc2=O)cc([*])ccc1[*],*Nc1[nH]ncn1|N1(C)CCN(*)CC1,O=c1oc2ccccc2cc1Cc1cc(Nc2ncn[nH]2)ccc1N1CCNCC1,0.3005039,0.3005,0.3731826,3.4077,1.0000000,489.5360,136
9.0756,25.5412,34.8740,0.5034596,CC(=O)NC(c1cc(Nc2cc(C)n(C)n2)ccc1N1CCN(C)CC1)c1c(O)c2ccccc2oc1=O,1,c1(C(NC(C)=O)c2c(O)c3ccccc3oc2=O)cc([*])ccc1[*],*Nc1cc(C)n(C)n1|*N1CCN(C)CC1,O=c1oc2ccccc2cc1Cc1cc(Nc2cc[nH]n2)ccc1N1CCNCC1,0.3346592,0.3347,0.3813214,3.3971,0.9999998,516.6020,136
14.0423,31.4483,28.4528,0.4991754,CC(=O)NC(c1cc(Nc2ccsc2C)ccc1C(C)C)c1c(O)c2ccccc2oc1=O,1,c1(C(NC(C)=O)c2c(O)c3ccccc3oc2=O)cc([*])ccc1[*],*Nc1ccsc1C|C(*)(C)C,O=c1oc2ccccc2cc1Cc1cccc(Nc2ccsc2)c1,0.3075451,0.3075,0.4044368,3.3677,1.0000000,462.5710,136
16.6368,35.7405,23.0266,0.4897261,CC(=O)NC(c1cc(Nc2cncnc2)ccc1N(C)C(C)C)c1c(O)c2ccccc2oc1=O,1,c1(C(NC(C)=O)c2c(O)c3ccccc3oc2=O)cc([*])ccc1[*],*Nc1cncnc1|CC(N(C)*)C,O=c1oc2ccccc2cc1Cc1cccc(Nc2cncnc2)c1,0.3431925,0.3432,0.3422332,3.4486,1.0000000,473.5330,136
9.1760,20.8071,-20.8071,0.0000000,CC(=O)NC(c1cc(Nc2cc(C)nn2C)ccc1C)c1c(O)c2ccccc2oc1=O,1,c1(C(NC(C)=O)c2c(O)c3ccccc3oc2=O)cc([*])ccc1[*],*Nc1n(C)nc(C)c1|*C,O=c1oc2ccccc2cc1Cc1cccc(Nc2ccn[nH]2)c1,0.4138100,0.4138,0.5484318,3.1909,1.0000000,432.4800,136
10.4880,26.0976,45.8131,0.5992555,CC(=O)NC(c1cc(Nc2nccnn2)ccc1C)c1c(O)c2ccccc2oc1=O,1,c1(C(NC(C)=O)c2c(O)c3ccccc3oc2=O)cc([*])ccc1[*],*Nc1nnccn1|*C,O=c1oc2ccccc2cc1Cc1cccc(Nc2nccnn2)c1,0.4226298,0.4226,0.5091856,3.2388,1.0000000,417.4250,136
11.0552,28.8524,33.1146,0.5163914,CC(=O)NC(c1cc(Nc2ncc(C)s2)ccc1N1CCN(C)CC1)c1c(O)c2ccccc2oc1=O,1,c1(C(NC(C)=O)c2c(O)c3ccccc3oc2=O)cc([*])ccc1[*],*Nc1sc(C)cn1|*N1CCN(C)CC1,O=c1oc2ccccc2cc1Cc1cc(Nc2nccs2)ccc1N1CCNCC1,0.3282093,0.3282,0.4195527,3.3487,0.9999992,519.6270,136
6.0684,21.7286,-21.7286,0.0000000,CC(=O)NC(c1cc(Nc2nccs2)ccc1C)c1c(O)c2ccccc2oc1=O,1,c1(C(NC(C)=O)c2c(O)c3ccccc3oc2=O)cc([*])ccc1[*],*Nc1sccn1|*C,O=c1oc2ccccc2cc1Cc1cccc(Nc2nccs2)c1,0.4166485,0.4166,0.6084520,3.1160,1.0000000,421.4780,136
16.7921,32.5493,28.9427,0.5124335,CNc1ccc(-c2csnc2C)cc1C(NC(C)=O)c1c(O)c2ccccc2oc1=O,1,c1(C(NC(C)=O)c2c(O)c3ccccc3oc2=O)cc([*])ccc1[*],*c1c(C)nsc1|*NC,O=c1oc2ccccc2cc1Cc1cccc(-c2cnsc2)c1,0.4060356,0.4060,0.3313969,3.4634,1.0000000,435.5050,136
13.4275,23.6508,51.5166,0.6263950,CC(=O)NC(c1cc(-c2nc(C)cn2C)ccc1C)c1c(O)c2ccccc2oc1=O,1,c1(C(NC(C)=O)c2c(O)c3ccccc3oc2=O)cc([*])ccc1[*],*c1nc(C)cn1C|*C,O=c1oc2ccccc2cc1Cc1cccc(-c2ncc[nH]2)c1,0.4931628,0.4932,0.4983730,3.2520,1.0000000,417.4650,136
16.0808,33.4553,31.7635,0.5434901,CC(=O)NC(c1cc(Cc2csc(=O)[nH]2)ccc1C)c1c(O)c2ccccc2oc1=O,1,c1(C(NC(C)=O)c2c(O)c3ccccc3oc2=O)cc([*])ccc1[*],C(*)c1[nH]c(=O)sc1|C*,O=c1[nH]c(Cc2cccc(Cc3cc4ccccc4oc3=O)c2)cs1,0.4153725,0.4154,0.3864891,3.3905,1.0000000,436.4890,136
21.1195,50.1474,-0.0715,0.4172987,CC(=O)NC(c1cc(Cc2cscn2)ccc1NCc1nccs1)c1c(O)c2ccccc2oc1=O,1,c1(C(NC(C)=O)c2c(O)c3ccccc3oc2=O)cc([*])ccc1[*],C(*)c1cscn1|C(c1nccs1)N*,O=c1oc2ccccc2cc1Cc1cc(Cc2cscn2)ccc1NCc1nccs1,0.2516785,0.2517,0.2887321,3.5241,0.9999995,518.6200,136
20.0664,36.2282,17.3156,0.4461982,CCN(CC)c1ccc(Cc2nc3c(s2)CCCC3)cc1C(NC(C)=O)c1c(O)c2ccccc2oc1=O,1,c1(C(NC(C)=O)c2c(O)c3ccccc3oc2=O)cc([*])ccc1[*],C(*)c1sc2c(n1)CCCC2|CCN(CC)*,O=c1oc2ccccc2cc1Cc1cccc(Cc2nc3c(s2)CCCC3)c1,0.2917894,0.2918,0.3045144,3.5011,0.9997835,531.6780,136
25.5276,41.4533,1.3826,0.3569661,C=CCc1ccc(CC(O)c2nccn2C)cc1C(NC(C)=O)c1c(O)c2ccccc2oc1=O,1,c1(C(NC(C)=O)c2c(O)c3ccccc3oc2=O)cc([*])ccc1[*],C(C*)(O)c1nccn1C|C=CC*,O=c1oc2ccccc2cc1Cc1cccc(CCc2ncc[nH]2)c1,0.2664982,0.2665,0.1706817,3.7306,1.0000000,473.5290,136
21.3763,38.7451,20.3703,0.4926287,C=CCc1ccc(N(C)Cc2ccco2)c(C(NC(C)=O)c2c(O)c3ccccc3oc2=O)c1,1,c1(C(NC(C)=O)c2c(O)c3ccccc3oc2=O)cc([*])ccc1[*],C(C=C)*|c1coc(CN(C)*)c1,O=c1oc2ccccc2cc1Cc1ccccc1NCc1ccco1,0.2939851,0.2940,0.4066622,3.3648,1.0000000,458.5140,136
17.8051,27.9619,30.9341,0.4907999,CNc1ccc(N(C)CCCn2ccnc2)cc1C(NC(C)=O)c1c(O)c2ccccc2oc1=O,1,c1(C(NC(C)=O)c2c(O)c3ccccc3oc2=O)cc([*])ccc1[*],C(CN(C)*)Cn1ccnc1|*NC,O=c1oc2ccccc2cc1Cc1cccc(NCCCn2ccnc2)c1,0.3177369,0.3177,0.3720880,3.4091,1.0000000,475.5490,136
14.7476,35.6696,28.1383,0.5317321,CC(=O)NC(c1cc(CCc2ccc(C)s2)ccc1N1CCN(C)CC1)c1c(O)c2ccccc2oc1=O,1,c1(C(NC(C)=O)c2c(O)c3ccccc3oc2=O)cc([*])ccc1[*],C(Cc1ccc(C)s1)*|C1N(C)CCN(*)C1,O=c1oc2ccccc2cc1Cc1cc(CCc2cccs2)ccc1N1CCNCC1,0.3383832,0.3384,0.4443897,3.3179,0.9997835,531.6780,136
15.7832,36.7429,32.0880,0.5735906,CCN1CCN(c2ccc(Cc3cccnc3)c(C(NC(C)=O)c3c(O)c4ccccc4oc3=O)c2)CC1,1,c1(C(NC(C)=O)c2c(O)c3ccccc3oc2=O)cc([*])ccc1[*],C(N1CCN(*)CC1)C|*Cc1cnccc1,O=c1oc2ccccc2cc1Cc1cc(N2CCNCC2)ccc1Cc1cccnc1,0.3630410,0.3630,0.5198170,3.2259,0.9999999,512.6100,136
28.5340,39.6870,2.1310,0.3484829,C=CCN1CCCC1c1ccc(N2CCC(C)(C)CC2)c(C(NC(C)=O)c2c(O)c3ccccc3oc2=O)c1,1,c1(C(NC(C)=O)c2c(O)c3ccccc3oc2=O)cc([*])ccc1[*],C1(*)CCCN1CC=C|C1N(*)CCC(C)(C)C1,O=c1oc2ccccc2cc1Cc1cc(C2CCCN2)ccc1N1CCCCC1,0.3028702,0.3029,0.1397415,3.8025,0.9999137,529.6810,136
16.7501,30.8825,28.3444,0.4935573,CCc1ccc(NC=C2CCCCCC2)cc1C(NC(C)=O)c1c(O)c2ccccc2oc1=O,1,c1(C(NC(C)=O)c2c(O)c3ccccc3oc2=O)cc([*])ccc1[*],C1(=CN*)CCCCCC1|*CC,O=c1oc2ccccc2cc1Cc1cccc(NC=C2CCCCCC2)c1,0.3129089,0.3129,0.3842331,3.3934,1.0000000,460.5740,136
10.6153,16.9641,64.1651,0.6760771,CC(=O)NC(c1cc(NC2CCC(C)CC2)ccc1C)c1c(O)c2ccccc2oc1=O,1,c1(C(NC(C)=O)c2c(O)c3ccccc3oc2=O)cc([*])ccc1[*],C1(N*)CCC(C)CC1|*C,O=c1oc2ccccc2cc1Cc1cccc(NC2CCCCC2)c1,0.4904150,0.4904,0.6301224,3.0880,1.0000000,434.5360,136
15.0865,23.8872,43.2316,0.5593237,CC(=O)NC(c1cc(N2CCc3ccccc3C2)ccc1N1CCN(C)CC1)c1c(O)c2ccccc2oc1=O,1,c1(C(NC(C)=O)c2c(O)c3ccccc3oc2=O)cc([*])ccc1[*],C1CN(*)Cc2ccccc21|N1(C)CCN(*)CC1,O=c1oc2ccccc2cc1Cc1cc(N2CCc3ccccc3C2)ccc1N1CCNCC1,0.3709586,0.3710,0.4742290,3.2814,0.9946632,538.6480,136
21.6797,43.8658,15.0265,0.4907687,CCc1ccc(Cc2ccc(N3CCC(O)CC3)cc2C(NC(C)=O)c2c(O)c3ccccc3oc2=O)nc1,1,c1(C(NC(C)=O)c2c(O)c3ccccc3oc2=O)cc([*])ccc1[*],C1N(*)CCC(O)C1|c1nc(C*)ccc1CC,O=c1oc2ccccc2cc1Cc1cc(N2CCCCC2)ccc1Cc1ccccn1,0.3080922,0.3081,0.3836758,3.3941,0.9999666,527.6210,136
13.0284,34.0819,36.7645,0.5903870,CC(=O)NC(c1cc(N2CCN(Cc3cncnc3)CC2)ccc1C)c1c(O)c2ccccc2oc1=O,1,c1(C(NC(C)=O)c2c(O)c3ccccc3oc2=O)cc([*])ccc1[*],C1N(*)CCN(Cc2cncnc2)C1|*C,O=c1oc2ccccc2cc1Cc1cccc(N2CCN(Cc3cncnc3)CC2)c1,0.3893850,0.3894,0.5284833,3.2153,1.0000000,499.5710,136
16.6022,43.3761,20.3706,0.5312226,CC(=O)NC(c1cc(C2CCN(C)CC2)ccc1Cc1ncccn1)c1c(O)c2ccccc2oc1=O,1,c1(C(NC(C)=O)c2c(O)c3ccccc3oc2=O)cc([*])ccc1[*],C1N(C)CCC(*)C1|C(c1ncccn1)*,O=c1oc2ccccc2cc1Cc1cc(C2CCNCC2)ccc1Cc1ncccn1,0.3880682,0.3881,0.3862972,3.3907,1.0000000,498.5830,136
15.1302,40.2881,27.7965,0.5673718,CC(=O)NC(c1cc(N2CCCN(C)CC2)ccc1Cc1ccccn1)c1c(O)c2ccccc2oc1=O,1,c1(C(NC(C)=O)c2c(O)c3ccccc3oc2=O)cc([*])ccc1[*],C1N(C)CCN(*)CC1|C(*)c1ncccc1,O=c1oc2ccccc2cc1Cc1cc(N2CCCNCC2)ccc1Cc1ccccn1,0.3787646,0.3788,0.4822075,3.2716,0.9999999,512.6100,136
18.5701,30.8719,20.8569,0.4310732,CC(=O)NC(c1cc(C(C)n2cncn2)ccc1N(C)C)c1c(O)c2ccccc2oc1=O,1,c1(C(NC(C)=O)c2c(O)c3ccccc3oc2=O)cc([*])ccc1[*],CC(*)n1cncn1|CN(*)C,O=c1oc2ccccc2cc1Cc1cccc(Cn2cncn2)c1,0.4369174,0.4369,0.1833386,3.7042,1.0000000,447.4950,136
19.6711,35.4548,26.5378,0.5166046,CCc1cn(Cc2ccc(C(F)(F)F)cc2C(NC(C)=O)c2c(O)c3ccccc3oc2=O)cn1,1,c1(C(NC(C)=O)c2c(O)c3ccccc3oc2=O)cc([*])ccc1[*],FC(*)(F)F|c1nc(CC)cn1C*,O=c1oc2ccccc2cc1Cc1ccccc1Cn1ccnc1,0.3907735,0.3908,0.3528172,3.4344,1.0000000,485.4620,136
15.6380,28.4061,44.3412,0.6062277,CC(=O)NC(c1cc(N2CCOCC2)ccc1N1CCC(F)CC1)c1c(O)c2ccccc2oc1=O,1,c1(C(NC(C)=O)c2c(O)c3ccccc3oc2=O)cc([*])ccc1[*],O1CCN(*)CC1|*N1CCC(F)CC1,O=c1oc2ccccc2cc1Cc1cc(N2CCOCC2)ccc1N1CCCCC1,0.5233861,0.5234,0.4256818,3.3410,1.0000000,495.5510,136
17.0193,32.1659,28.2480,0.5034492,CC(=O)NC(c1cc(NCc2ccnc3c2OCO3)ccc1C)c1c(O)c2ccccc2oc1=O,1,c1(C(NC(C)=O)c2c(O)c3ccccc3oc2=O)cc([*])ccc1[*],O1c2c(CN*)ccnc2OC1|*C,O=c1oc2ccccc2cc1Cc1cccc(NCc2ccnc3c2OCO3)c1,0.3618497,0.3618,0.3526458,3.4347,1.0000000,473.4850,136
22.8527,41.6093,-0.5170,0.3424357,CC(=O)NC(c1cc(NCC(c2ccccc2)c2cnc(C)[nH]2)ccc1C)c1c(O)c2ccccc2oc1=O,1,c1(C(NC(C)=O)c2c(O)c3ccccc3oc2=O)cc([*])ccc1[*],c1(C(CN*)c2ccccc2)[nH]c(C)nc1|*C,O=c1oc2ccccc2cc1Cc1cccc(NCC(c2ccccc2)c2cnc[nH]2)c1,0.2051415,0.2051,0.1957425,3.6796,0.9999967,522.6050,136
17.9405,41.5291,11.7553,0.4440372,CCc1sc(CNc2ccc(C(C)C)c(C(NC(C)=O)c3c(O)c4ccccc4oc3=O)c2)cc1C,1,c1(C(NC(C)=O)c2c(O)c3ccccc3oc2=O)cc([*])ccc1[*],c1(C)c(CC)sc(CN*)c1|C(C)(*)C,O=c1oc2ccccc2cc1Cc1cccc(NCc2cccs2)c1,0.2418418,0.2418,0.3620151,3.4223,1.0000000,504.6520,136
11.4510,27.3771,43.3700,0.5895599,CC(=O)NC(c1cc(NCc2cc(C)cc(C)n2)ccc1C)c1c(O)c2ccccc2oc1=O,1,c1(C(NC(C)=O)c2c(O)c3ccccc3oc2=O)cc([*])ccc1[*],c1(C)cc(C)nc(CN*)c1|*C,O=c1oc2ccccc2cc1Cc1cccc(NCc2ccccn2)c1,0.3640123,0.3640,0.5629473,3.1730,1.0000000,457.5300,136
13.7049,33.5739,32.3785,0.5496036,CC(=O)NC(c1cc(Cn2nc(C)nc2C)ccc1C(C)(C)C)c1c(O)c2ccccc2oc1=O,1,c1(C(NC(C)=O)c2c(O)c3ccccc3oc2=O)cc([*])ccc1[*],c1(C)n(C*)nc(C)n1|CC(C)(C)*,O=c1oc2ccccc2cc1Cc1cccc(Cn2cncn2)c1,0.4179471,0.4179,0.3972167,3.3768,1.0000000,474.5610,136
33.1768,66.8047,-66.8047,0.0000000,c1(C(NC(C)=O)c2c(O)c3ccccc3oc2=O)cc([*])ccc1[*]c1(CC*)nnc2sccc1|N1(C)CCN(*)CC1,0,c1(C(NC(C)=O)c2c(O)c3ccccc3oc2=O)cc([*])ccc1[*],c1(CC*)nnc2sccc1|N1(C)CCN(*)CC1,,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,136
21.5435,41.7437,-32.5544,0.0765774,CC(=O)NC(c1cc(NCc2ccc(CCN3CCCCCC3)s2)ccc1N)c1c(O)c2ccccc2oc1=O,1,c1(C(NC(C)=O)c2c(O)c3ccccc3oc2=O)cc([*])ccc1[*],c1(CCN2CCCCCC2)sc(CN*)cc1|*N,O=c1oc2ccccc2cc1Cc1cccc(NCc2ccc(CCN3CCCCCC3)s2)c1,0.1598063,0.1598,0.3942816,3.3805,0.0071269,560.7200,136
8.7541,16.6426,-16.6426,0.0000000,CC(=O)NC(c1cc(NCc2ccc(C)cc2)ccc1C)c1c(O)c2ccccc2oc1=O,1,c1(C(NC(C)=O)c2c(O)c3ccccc3oc2=O)cc([*])ccc1[*],c1c(CN*)ccc(C)c1|*C,O=c1oc2ccccc2cc1Cc1cccc(NCc2ccccc2)c1,0.3675156,0.3675,0.7527477,2.9115,1.0000000,442.5150,136
12.9403,29.7879,34.1470,0.5327911,CC(=O)NC(c1cc(NCCc2cccs2)ccc1C(C)C)c1c(O)c2ccccc2oc1=O,1,c1(C(NC(C)=O)c2c(O)c3ccccc3oc2=O)cc([*])ccc1[*],c1cc(CCN*)sc1|CC(*)C,O=c1oc2ccccc2cc1Cc1cccc(NCCc2cccs2)c1,0.2895377,0.2895,0.5223550,3.2228,1.0000000,476.5980,136
21.0747,45.7876,13.9977,0.4982103,CC(=O)NC(c1cc(Cn2ccc(C)n2)ccc1Cc1cccc(C)n1)c1c(O)c2ccccc2oc1=O,1,c1(C(NC(C)=O)c2c(O)c3ccccc3oc2=O)cc([*])ccc1[*],c1cn(C*)nc1C|c1(C)nc(C*)ccc1,O=c1oc2ccccc2cc1Cc1cc(Cn2cccn2)ccc1Cc1ccccn1,0.3117357,0.3117,0.3966902,3.3775,1.0000000,508.5780,136
15.7732,33.9312,27.2176,0.5095734,CCNc1ccc(NCc2ccn(C)n2)cc1C(NC(C)=O)c1c(O)c2ccccc2oc1=O,1,c1(C(NC(C)=O)c2c(O)c3ccccc3oc2=O)cc([*])ccc1[*],c1n(C)nc(CN*)c1|*NCC,O=c1oc2ccccc2cc1Cc1cccc(NCc2cc[nH]n2)c1,0.2963738,0.2964,0.4464579,3.3154,1.0000000,461.5220,136
11.8470,26.0362,-26.0362,0.0000000,CC(=O)NC(c1cc(NCCc2cccnc2)ccc1C)c1c(O)c2ccccc2oc1=O,1,c1(C(NC(C)=O)c2c(O)c3ccccc3oc2=O)cc([*])ccc1[*],c1ncccc1CCN*|*C,O=c1oc2ccccc2cc1Cc1cccc(NCCc2cccnc2)c1,0.3719074,0.3719,0.6598864,3.0485,1.0000000,443.5030,136
13.6048,38.2336,20.8545,0.4924009,CCc1ccc(NCCCn2cncn2)cc1C(NC(C)=O)c1c(O)c2ccccc2oc1=O,1,c1(C(NC(C)=O)c2c(O)c3ccccc3oc2=O)cc([*])ccc1[*],c1ncn(CCCN*)n1|C(*)C,O=c1oc2ccccc2cc1Cc1cccc(NCCCn2cncn2)c1,0.2579418,0.2579,0.4628443,3.2953,1.0000000,461.5220,136
9.9430,24.6911,-24.6911,0.0000000,CC(=O)NC(c1cc(NCc2cnn(C)c2)ccc1C)c1c(O)c2ccccc2oc1=O,1,c1(C(NC(C)=O)c2c(O)c3ccccc3oc2=O)cc([*])ccc1[*],n1(C)ncc(CN*)c1|*C,O=c1oc2ccccc2cc1Cc1cccc(NCc2cn[nH]c2)c1,0.4031611,0.4032,0.5868047,3.1434,1.0000000,432.4800,136
23.5053,46.2184,-44.9793,0.0103252,CC(=O)NC(c1cc(N2CCCC(c3cncs3)CC2)ccc1N1CCCCC1)c1c(O)c2ccccc2oc1=O,1,c1(C(NC(C)=O)c2c(O)c3ccccc3oc2=O)cc([*])ccc1[*],n1cc(C2CCCN(*)CC2)sc1|*N1CCCCC1,O=c1oc2ccccc2cc1Cc1cc(N2CCCC(c3cncs3)CC2)ccc1N1CCCCC1,0.2757975,0.2758,0.1406741,3.8002,0.0000284,572.7310,136
